yyyymm,price,d12,e12,ret,retx,AAA,BAA,lty,ltr,corpr,tbl,Rfree,d/p,d_y,e_p,d_e,b_m,tms,dfy,dfr,infl,eqis,ntis,svar,cay,i/k,csp,pce,vp,impvar,vrp,govik,lzrt,skew,crdstd,ogap,wtexas,accrul,cfacc,sntm,ndrbl,skvw,tail,fbm,dtoy,dtoat,ygap,rdsp,rsvix,gpce,gip,tchi,house,avgcor,shtint,disag
200904,872.81,26.7013,7.0767,0.09423,0.09255,0.0539,0.0839,0.041,-0.0649,-0.003,0.0016,0.0001,0.030592,0.033466,0.008108,3.773151,0.415597,0.0394,0.03,0.0619,0.002496,,-0.030995,0.007551,,,,,59.499481,0.013106,38.9557,,-2.020318,,,-0.085491,0.01369,,,-0.160191,-0.123221,0.034198,0.425494,0.399586,0.625517,0.57666,-4.843794,0.069041,0.111486,,,-2.436497,,0.498821,1.160746,3.755024
200905,919.14,26.1477,7.2933,0.05464,0.051848,0.0554,0.0806,0.0432,-0.0248,0.0489,0.0018,0,0.028448,0.029958,0.007935,3.585146,0.399355,0.0414,0.0252,0.0737,0.002889,,-0.02435,0.006381,,,,,31.152943,0.006248,21.9618,,-2.068825,,,-0.096545,0.316981,,,-0.230654,-0.093728,0.069392,0.434466,0.38163,0.672584,0.600114,-4.868848,0.049845,0.072564,,,-1.102804,,0.468049,0.86495,3.971048
200906,919.32,25.594,7.51,0.002476,0.00068,0.0561,0.075,0.0429,0.0083,0.035,0.0018,0.0001,0.02784,0.027846,0.008169,3.407989,0.401876,0.0411,0.0189,0.0267,0.00859,,-0.022097,0.003473,,,,,31.857018,0.007507,24.9186,,-1.7506,,,-0.100848,0.052933,,,-0.195376,-0.10703,0.029987,0.41742,0.146478,0.71692,0.596349,-4.843924,0.036048,0.058282,,,-0.283308,,0.345417,0.863029,4.326689
200907,987.48,25.0297,9.1867,0.074482,0.073101,0.0541,0.0709,0.043,0.0019,0.0565,0.0018,0.0001,0.025347,0.027226,0.009303,2.724565,0.370126,0.0412,0.0168,0.0546,-0.001586,,-0.013782,0.003771,,,,,29.756847,0.005846,26.3099,,-1.793977,,,-0.09011,-0.008021,,,-0.347919,-0.084432,0.016384,0.435625,0.147115,0.778419,0.647505,-4.712384,0.038904,0.057366,,,0.81888,,0.367714,1.141234,4.35769
200908,1020.62,24.4653,10.8633,0.034751,0.032255,0.0526,0.0658,0.0415,0.0231,0.0235,0.0017,0.0001,0.023971,0.024776,0.010644,2.252102,0.357472,0.0398,0.0132,0.0004,0.002243,,-0.007921,0.002178,,,,,33.311047,0.006359,32.887,,-1.869986,,,-0.080162,0.010251,,,-0.337147,-0.067378,-0.002088,0.459971,0.126882,0.823409,0.670427,-4.578043,0.050456,0.055611,,,0.81888,,0.360026,0.933805,4.4649
200909,1057.08,23.901,12.54,0.036534,0.034978,0.0513,0.0631,0.0403,0.0176,0.0273,0.0012,0.0001,0.02261,0.023418,0.011863,1.905981,0.349521,0.0391,0.0118,0.0097,0.000625,,-0.000014,0.001913,,,,,29.858633,0.006603,36.5844,,-1.809766,,,-0.072745,0.007003,,,-0.401892,-0.094032,0.027441,0.436782,0.127627,0.896705,0.685676,-4.467777,0.029421,0.056441,,,0.81888,,0.341999,0.877135,4.41544
200910,1036.19,23.4023,25.35,-0.018259,-0.019458,0.0515,0.0629,0.042,-0.0171,0.0016,0.0007,0,0.022585,0.022139,0.024465,0.923169,0.349505,0.0413,0.0114,0.0187,0.000963,,0.003198,0.003898,,,,,43.838741,0.006125,54.9727,,-1.99041,,,-0.071588,0.093386,,,-0.424489,-0.074517,-0.007408,0.417076,0.153144,0.962401,0.685708,-3.743865,0.035367,0.08179,,,1.055849,,0.356742,0.817758,4.616566
200911,1095.63,22.9037,38.16,0.060257,0.057607,0.0519,0.0632,0.0406,0.0208,0.0044,0.0005,0,0.020905,0.022104,0.034829,0.600201,0.328149,0.0401,0.0113,-0.0164,0.000708,,0.007532,0.002001,,,,,26.101521,0.004572,24.6335,,-1.835099,,,-0.068622,0.001947,,,-0.704333,-0.100212,-0.002017,0.452037,0.164124,0.988575,0.730334,-3.390732,0.028783,0.050709,,,1.055849,,0.382748,0.80535,4.650184
200912,1115.1,22.405,50.97,0.018983,0.017346,0.0526,0.0637,0.0458,-0.0584,-0.0275,0.0005,0.0001,0.020092,0.020449,0.045709,0.439572,0.325531,0.0453,0.0111,0.0309,-0.001761,,0.010594,0.000933,,,,,25.883081,0.004747,25.778,,-1.639104,,,-0.066307,0.028501,,,-0.826672,-0.114455,-0.017902,0.462385,0.181074,0.98858,0.736209,-3.120733,0.037198,0.039134,,,1.055849,,0.385914,0.86404,4.265622
201001,1073.87,22.238,54.29,-0.035751,-0.036781,0.0526,0.0625,0.0441,0.0264,0.0096,0.0006,0,0.020708,0.019943,0.050555,0.409615,0.337195,0.043459,0.0099,-0.016811,0.003417,,0.01341,0.001992,,,,,23.6008,0.004851,35.8021,,-1.888283,,,-0.056711,-0.082378,,,-0.554336,-0.013831,-0.021321,0.422826,0.164617,0.938641,0.710742,-3.021305,0.029889,0.051049,,,1.055849,,0.342003,0.825329,4.175088
201002,1104.49,22.071,57.61,0.030424,0.028014,0.0535,0.0634,0.0441,0.0032,0.0039,0.0011,0,0.019983,0.020553,0.05216,0.383111,0.328771,0.042971,0.0099,0.000726,0.000249,,0.013932,0.002373,,,,,13.458838,0.003313,8.9274,,-1.756974,,,-0.054287,0.094303,,,-0.502738,0.000809,-0.075352,0.421658,0.151757,0.96269,0.728952,-2.989678,0.027289,0.033151,,,1.055849,,0.376083,0.914866,5.049226
201003,1169.43,21.904,60.93,0.061014,0.05943,0.0527,0.0627,0.0458,-0.0179,0.0045,0.0015,0.0001,0.01873,0.019832,0.052102,0.359495,0.381878,0.044278,0.01,0.022384,0.004106,,0.02639,0.000633,,,,,12.592733,0.003522,16.6244,,-1.624881,,,-0.048358,0.046789,,,-0.62272,-0.006048,0.042909,0.462468,0.143241,0.995344,0.766466,-2.991167,0.028336,0.025818,,,1.055849,,0.374266,0.955086,5.183884
201004,1186.69,21.9483,62.9867,0.015977,0.014957,0.0529,0.0625,0.0437,0.0304,0.0357,0.0016,0.0001,0.018495,0.018768,0.053078,0.34846,0.376606,0.042136,0.0096,0.005344,0.001737,,0.026651,0.001794,,,,,20.886282,0.004199,27.6992,,-1.831315,,,-0.045851,0.031396,,,-0.50472,-0.023947,-0.050217,0.459707,0.140777,0.98247,0.777196,-2.973777,0.033518,0.042127,,,1.055849,,0.375269,0.876439,5.177044
201005,1089.41,21.9927,65.0433,-0.080111,-0.082337,0.0496,0.0605,0.0407,0.0437,-0.0051,0.0016,0.0001,0.020188,0.018533,0.059705,0.338123,0.409003,0.039081,0.0109,-0.048787,0.000775,,0.02572,0.008108,,,,,33.552822,0.00754,-4.9741,,-2.222239,,,-0.033318,-0.140235,,,-0.516891,0.003016,0.137538,0.405318,0.136771,0.90465,0.715635,-2.851966,0.029295,0.08396,,,0.787103,,0.540799,0.862022,5.098826
201006,1030.71,22.037,67.1,-0.053525,-0.055115,0.0488,0.0623,0.0376,0.0446,0.0519,0.0012,0.0001,0.02138,0.020228,0.065101,0.32842,0.424177,0.036407,0.0135,0.007381,-0.000976,,0.018776,0.005592,,,,,63.366505,0.011249,59.3896,,-1.966595,,,-0.032204,0.021486,,,-0.579693,-0.018395,-0.041636,0.429366,0.162427,0.872289,0.690035,-2.763318,0.03784,0.099699,,,-0.569604,,0.602017,0.80354,4.832597
201007,1101.6,22.1423,68.6867,0.070451,0.06862,0.0472,0.0601,0.0377,0.0024,0.017,0.0016,0.0001,0.0201,0.021483,0.062352,0.322367,0.396134,0.036058,0.0129,0.014542,0.000211,,0.015557,0.003349,,,,,21.241562,0.005294,14.9573,,-1.966635,,,-0.029467,0.043127,,,-0.588209,-0.030184,-0.013089,0.420463,0.161728,0.934039,0.738884,-2.80462,0.019257,0.046533,,,-0.59325,,0.627803,0.836115,4.800434
201008,1049.33,22.2477,70.2733,-0.045434,-0.04784,0.0449,0.0566,0.0327,0.0702,0.0473,0.0016,0.0001,0.021202,0.020196,0.06697,0.316588,0.413982,0.031108,0.0117,-0.022894,0.001381,,0.011218,0.002705,,,,,29.493845,0.006063,29.0573,,-1.828767,,,-0.02688,-0.087762,,,-0.573983,-0.004953,-0.012903,0.451091,0.167736,0.89377,0.707028,-2.730157,0.028233,0.059821,,,-1.910529,,0.553332,0.79515,4.521338
201009,1141.2,22.353,71.86,0.090383,0.088751,0.0453,0.0566,0.0341,-0.0153,-0.0144,0.0015,0.0001,0.019587,0.021302,0.062969,0.311063,0.384306,0.032563,0.0113,0.000935,0.000582,,0.003338,0.002337,,,,,24.993029,0.006176,28.2687,,-1.754599,,,-0.025153,0.111497,,,-0.524982,0.036178,0.056828,0.438682,0.168432,0.962786,0.761624,-2.791271,0.027289,0.04469,,,-0.587767,,0.50042,0.874346,4.487864
201010,1183.26,22.4783,73.69,0.038726,0.037081,0.0468,0.0572,0.0367,-0.0317,-0.0203,0.0013,0.0001,0.018997,0.019697,0.062277,0.305039,0.372887,0.035416,0.0104,0.011464,0.001245,,0.007232,0.00108,,,,,21.889006,0.003716,22.6484,,-1.594801,,,-0.028918,0.018762,,,-0.405062,-0.006845,0.010114,0.44769,0.187572,0.992277,0.784953,-2.801244,0.023511,0.039119,,,0.792587,,0.439369,0.84341,4.831587
201011,1180.55,22.6037,75.52,-0.000051,-0.002571,0.0487,0.0592,0.038,-0.0137,-0.0057,0.0014,0.0001,0.019147,0.019103,0.06397,0.299307,0.376695,0.036626,0.0105,0.007999,0.000421,,0.014798,0.001738,,,,,25.60965,0.005279,26.8168,,-1.725272,,,-0.029279,0.032781,,,-0.240403,0.012137,0.028229,0.444445,0.210947,0.961722,0.777013,-2.776564,0.027784,0.047484,,,0.810466,,0.398954,0.742364,4.772921
201012,1257.64,22.729,77.35,0.067055,0.065249,0.0502,0.061,0.0414,-0.0388,-0.0036,0.0014,0.0001,0.018073,0.019253,0.061504,0.293846,0.3581,0.039978,0.0108,0.035195,0.001718,,0.012612,0.000832,,,,,16.443985,0.003352,18.6383,,-1.508994,,,-0.020431,0.086305,,,0.059951,-0.019975,0.103825,0.455943,0.190213,0.999321,0.817359,-2.821022,0.030912,0.027065,,,1.055849,,0.336385,0.634084,4.692229
201101,1286.12,22.963,78.67,0.023349,0.022319,0.0504,0.0609,0.0432,-0.0196,-0.0198,0.0015,0.0001,0.017854,0.018259,0.061168,0.29189,0.348632,0.0417,0.0105,-0.0002,0.004763,,0.015368,0.000863,,,,,18.449362,0.00297,24.2112,,-1.743456,,,-0.023657,-0.004268,,,0.05279,0.013044,-0.045547,0.433151,0.200072,0.991835,0.839557,-2.827461,0.023672,0.032792,,,1.055849,,0.30752,0.54068,4.796369
201102,1327.22,23.197,79.99,0.032508,0.030251,0.0522,0.0615,0.0426,0.0113,0.0157,0.0013,0.0001,0.017478,0.018036,0.060269,0.289999,0.339097,0.0413,0.0093,0.0044,0.004931,,0.015918,0.001066,,,,,12.911728,0.0029,18.6508,,-1.747378,,,-0.028836,0.06715,,,0.077406,-0.020507,0.014065,0.448262,0.197105,0.986691,0.863166,-2.844114,0.021587,0.028801,,,1.055849,,0.233252,0.542537,4.392582
201103,1325.83,23.431,81.31,0.000625,-0.000867,0.0513,0.0603,0.0429,-0.0006,-0.0072,0.001,0.0001,0.017673,0.017654,0.061328,0.288169,0.35427,0.0419,0.009,-0.0066,0.009751,,0.012476,0.002347,,,,,13.791314,0.00347,-1.7329,,-1.910983,,,-0.019576,0.093615,,,0.132475,0.026839,0.016337,0.444565,0.208777,0.994228,0.869759,-2.825056,0.022695,0.026026,,,1.055849,,0.327014,0.579437,4.425464
201104,1363.61,23.7343,82.1633,0.029441,0.028358,0.0516,0.0602,0.0416,0.0199,0.0239,0.0006,0,0.017406,0.017901,0.060254,0.288868,0.340697,0.041,0.0086,0.004,0.006439,,0.00938,0.000637,,,,,8.831087,0.002249,7.4707,,-1.676722,,,-0.023941,0.067803,,,0.213922,-0.012008,0.04915,0.44208,0.222862,1,0.90441,-2.843197,0.019543,0.018558,,,1.055849,,0.332689,0.549504,4.72695
201105,1345.2,24.0377,83.0167,-0.011313,-0.013572,0.0496,0.0578,0.0391,0.0355,0.0257,0.0004,0,0.017869,0.017628,0.061713,0.289552,0.347222,0.0387,0.0082,-0.0098,0.004704,,0.009117,0.000934,,,,,4.589796,0.002186,5.4421,,-1.791621,,,-0.023754,-0.094276,,,0.188784,0.015802,0.04174,0.453316,0.23429,0.981207,0.887413,-2.816465,0.020088,0.020532,,,1.055849,,0.348803,0.504226,4.360199
201106,1320.64,24.341,83.87,-0.016545,-0.018106,0.0499,0.0575,0.0409,-0.0179,-0.021,0.0004,0,0.018431,0.018095,0.063507,0.290223,0.35157,0.0405,0.0076,-0.0031,-0.001071,,0.011734,0.002295,,,,,9.273595,0.003047,5.364,,-1.861572,,,-0.021844,-0.072055,,,0.162635,-0.016263,0.030185,0.457332,0.248752,0.969072,0.876439,-2.786163,0.015749,0.022288,,,0.27856,,0.355349,0.600245,4.223489
201107,1292.28,24.621,84.9067,-0.019828,-0.020982,0.0493,0.0576,0.0378,0.0422,0.0473,0.0004,0,0.019052,0.018643,0.065703,0.289977,0.359419,0.0374,0.0083,0.0051,0.000886,,0.012371,0.001831,,,,,27.209616,0.003653,36.5825,,-1.860722,,,-0.018143,0.003987,,,0.118281,-0.00772,0.01688,0.459328,0.24434,0.94791,0.857299,-2.75217,0.021598,0.059166,,,-0.78783,,0.411824,0.528678,4.263261
201108,1218.89,24.901,85.9433,-0.054323,-0.056735,0.0437,0.0536,0.0315,0.0862,0.024,0.0002,0.0001,0.020429,0.019269,0.07051,0.289737,0.375813,0.0313,0.0099,-0.0622,0.002758,,0.012727,0.019222,,,,,31.088255,0.009258,-38.6148,,-2.429982,,,-0.012828,-0.071802,,,0.06098,0.032859,-0.034169,0.41388,0.256585,0.906561,0.819902,-2.674747,0.029674,0.084949,,,-1.90395,,0.698998,0.59953,4.138358
201109,1131.42,25.181,86.98,-0.070238,-0.071739,0.0409,0.0527,0.0265,0.0704,0.0575,0.0001,0,0.022256,0.020659,0.076877,0.289503,0.399923,0.0264,0.0118,-0.0129,0.001518,,0.013049,0.006916,,,,,78.666977,0.01302,77.2966,,-2.237052,,,-0.014623,-0.078144,,,0.158307,-0.013415,-0.008292,0.407313,0.275894,0.851906,0.770472,-2.585157,0.028655,0.153585,,,-2.68188,,0.707789,0.7517,4.29769
201110,1253.3,25.5957,86.97,0.109014,0.107554,0.0398,0.0537,0.0291,-0.0306,0.0094,0.0002,0,0.020423,0.022623,0.069393,0.294305,0.365078,0.0289,0.0139,0.04,-0.002063,,0.007893,0.007401,,,,,28.180676,0.006697,19.8831,,-2.285695,,,-0.008676,0.138268,,,0.164506,-0.003552,-0.070151,0.428524,0.289847,0.933217,0.84401,-2.689244,0.035078,0.072307,,,-2.444911,,0.705575,0.803493,4.684182
201111,1246.96,26.0103,86.96,-0.002727,-0.005552,0.0387,0.0514,0.0273,0.0251,-0.0356,0.0001,0,0.020859,0.020753,0.069738,0.299107,0.36233,0.0272,0.0127,-0.0607,-0.000844,,-0.00434,0.00768,,,,,1.942404,0.007704,2.5655,,-2.058755,,,-0.009814,0.07694,,,0.193687,0.021522,0.118068,0.488724,0.304036,0.940294,0.850412,-2.682916,0.025413,0.063248,,,-2.444911,,0.644986,0.674796,4.720403
201112,1257.6,26.425,86.95,0.009427,0.007613,0.0393,0.0525,0.0255,0.027,0.0512,0.0001,0,0.021012,0.021192,0.06914,0.30391,0.357233,0.0254,0.0132,0.0242,-0.002467,,-0.006497,0.002764,,,,,28.795353,0.005435,22.1362,,-1.855866,,,-0.005585,-0.015245,,,0.193535,0.047422,0.051625,0.464654,0.30002,0.953712,0.862546,-2.691234,0.02082,0.044474,,,-2.68188,,0.619006,0.627579,4.769919
201201,1312.41,26.7343,87.48,0.045205,0.044003,0.0385,0.0523,0.0249,0.0002,0.0194,0.0003,0,0.02037,0.021258,0.066656,0.305605,0.345487,0.0246,0.0138,0.0192,0.0044,,-0.013062,0.000648,,,,,14.533537,0.003481,17.5015,,-1.596666,,,-0.000599,-0.003744,,,0.195875,0.031189,0.015386,0.438981,0.295304,0.986134,0.891869,-2.727719,0.033483,0.031168,,,-0.814662,,0.555954,0.541198,4.728519
201202,1365.68,27.0437,88.01,0.043341,0.040744,0.0385,0.0514,0.0272,-0.0196,0.0057,0.0009,0,0.019802,0.020606,0.064444,0.307279,0.336974,0.0263,0.0129,0.0253,0.004403,,-0.014466,0.000624,,,,,15.114022,0.003803,19.9323,,-1.823388,,,0.001557,0.087548,,,0.204144,0.040678,0.05423,0.452884,0.295243,0.995921,0.914402,-2.761466,0.022085,0.026535,,,0.791245,,0.32379,0.451672,5.097233
201203,1408.47,27.353,88.54,0.032866,0.031282,0.0399,0.0523,0.0297,-0.0302,-0.0303,0.0008,0,0.01942,0.020029,0.062863,0.308934,0.346182,0.0289,0.0124,-0.0001,0.007595,,-0.013775,0.001155,,,,,8.04699,0.002433,11.2778,,-1.883817,,,-0.004666,-0.037822,,,0.247146,0.014976,0.030862,0.449147,0.293826,0.996927,0.932755,-2.788273,0.02186,0.020839,,,1.055849,,0.219845,0.397046,5.058333
201204,1397.91,27.6753,88.3333,-0.006034,-0.007237,0.0396,0.0519,0.0268,0.0409,0.0251,0.0008,0,0.019798,0.019649,0.06319,0.313306,0.34614,0.026,0.0123,-0.0158,0.003021,,-0.012414,0.001628,,,,,11.264264,0.002769,11.1367,,-1.883667,,,0.001455,0.018053,,,0.239434,-0.002735,0.021669,0.479975,0.301375,0.996166,0.932868,-2.781909,0.021158,0.025634,,,1.055849,,0.326025,0.366104,4.816299
201205,1310.33,27.9977,88.1267,-0.05979,-0.062433,0.038,0.0507,0.0221,0.0643,0.0344,0.0009,0.0001,0.021367,0.020028,0.067255,0.317698,0.369047,0.0212,0.0127,-0.0299,-0.001173,,-0.015271,0.001496,,,,,27.343626,0.006125,30.2724,,-1.750549,,,0.0026,-0.175136,,,0.215171,-0.010141,0.000631,0.45508,0.312181,0.93329,0.874964,-2.717099,0.026681,0.044843,,,0.81888,,0.358386,0.376746,4.75391
201206,1362.16,28.32,87.92,0.041465,0.039888,0.0364,0.0502,0.0233,-0.0136,0.0064,0.0009,0,0.020791,0.021613,0.064545,0.322111,0.355104,0.0224,0.0138,0.02,-0.001466,,-0.019043,0.003437,,,,,-0.253008,0.00305,4.5996,,-1.8625,,,0.001785,-0.017106,,,0.227639,-0.012574,0.004046,0.444676,0.272485,0.969936,0.90932,-2.75647,0.025431,0.025067,,,1.055849,,0.449869,0.487349,4.662256
201207,1379.32,28.7433,87.4467,0.014363,0.013096,0.034,0.0487,0.0216,0.0247,0.0612,0.001,0,0.020839,0.021101,0.063398,0.328696,0.351594,0.0206,0.0147,0.0365,-0.00163,,-0.020321,0.001553,,,,,11.757695,0.00372,13.6199,,-1.705735,,,0.00279,0.035748,,,0.215109,0.026356,0.05256,0.461761,0.279035,0.979619,0.918398,-2.773501,0.028411,0.03076,,,1.055849,,0.435499,0.466139,4.594048
201208,1406.58,29.1667,86.9733,0.022744,0.019938,0.0348,0.0491,0.0223,-0.0068,-0.0093,0.001,0.0001,0.020736,0.021146,0.061833,0.335352,0.349387,0.0213,0.0143,-0.0025,0.005565,,-0.019783,0.000727,,,,,10.495697,0.00309,15.3676,,-1.44291,,,-0.002278,0.095254,,,0.125017,-0.07062,0.077987,0.463639,0.284575,0.985807,0.924199,-2.799975,0.022436,0.025708,,,1.055849,,0.425293,0.393752,4.468726
201209,1440.67,29.59,86.5,0.02512,0.023547,0.0349,0.0484,0.0235,-0.0146,-0.0126,0.0011,0.0001,0.020539,0.021037,0.060042,0.342081,0.340383,0.0224,0.0135,0.002,0.004462,,-0.017425,0.001045,,,,,8.961792,0.002373,14.0605,,-1.575606,,,-0.003791,-0.04447,,,0.127675,0.001554,0.07313,0.485328,0.275647,0.988247,0.948646,-2.829773,0.019201,0.02083,,,1.055849,,0.324293,0.293261,4.280568
201210,1412.16,30.1423,86.5033,-0.017837,-0.019227,0.0347,0.0458,0.0238,-0.0014,0.0206,0.001,0.0001,0.021345,0.020922,0.061256,0.348453,0.349237,0.0228,0.0111,0.022,-0.000389,,-0.015713,0.000926,,,,,11.934395,0.003242,17.6835,,-1.638606,,,-0.001591,-0.064548,,,0.142138,0.010193,-0.019593,0.477072,0.283955,0.962257,0.924595,-2.810041,0.027218,0.030139,,,1.055849,,0.296228,0.144101,4.605519
201211,1416.18,30.6946,86.5067,0.005326,0.002154,0.035,0.0451,0.0228,0.0144,-0.0092,0.0009,0.0001,0.021674,0.021736,0.061085,0.354824,0.351138,0.0219,0.0101,-0.0236,-0.004738,,-0.012094,0.001903,,,,,7.30479,0.002085,5.7418,,-1.615316,,,0.001297,0.026789,,,0.083411,-0.013407,-0.006447,0.476917,0.299853,0.957049,0.919591,-2.811862,0.022195,0.022199,,,1.055849,,0.360052,0.111529,4.250778
201212,1426.19,31.2469,86.51,0.008508,0.005902,0.0365,0.0463,0.0246,-0.0202,-0.0062,0.0007,0.0001,0.021909,0.022064,0.060658,0.361195,0.349032,0.0239,0.0098,0.014,-0.002693,,-0.011549,0.001036,,,,,11.418256,0.002564,17.928,,-1.491639,,,0.003183,0.037158,,,0.043444,0.039854,0.074656,0.484642,0.304571,0.962821,0.925138,-2.819556,0.020045,0.030989,,,1.055849,,0.368939,0.067042,4.150606
201301,1498.11,31.5353,86.9067,0.052361,0.051024,0.038,0.0473,0.0291,-0.0332,-0.0313,0.0007,0,0.02105,0.022112,0.058011,0.362864,0.329984,0.0284,0.0093,0.0019,0.002957,,-0.008017,0.000907,,,,,6.880069,0.001853,8.8522,,-1.434297,,,0.002066,0.063378,,,0.066777,0.009902,0.086244,0.429723,0.284026,0.993275,0.978541,-2.866045,0.021321,0.017268,,,1.055849,,0.375975,-0.073328,4.173981
201302,1514.68,31.8236,87.3033,0.013013,0.010511,0.039,0.0485,0.0285,0.0114,0.0093,0.001,0,0.02101,0.021243,0.057638,0.364518,0.325431,0.0275,0.0095,-0.0021,0.00819,,-0.008864,0.001243,,,,,7.767926,0.002383,13.4413,,-1.688462,,,0.005879,-0.057552,,,0.118391,0.046339,0.007231,0.473718,0.277383,0.998517,0.992231,-2.873177,0.017411,0.020019,,,1.055849,,0.350539,-0.062185,3.429763
201303,1569.19,32.1119,87.7,0.037584,0.036025,0.0393,0.0485,0.0287,-0.0062,-0.0018,0.0009,0,0.020464,0.0212,0.055889,0.366157,0.34613,0.0278,0.0092,0.0044,0.002615,,-0.008911,0.000485,,,,,3.452372,0.001654,5.4056,,-1.522835,,,0.009004,0.056612,,,0.069906,-0.028365,0.029136,0.470916,0.266497,1,1,-2.903803,0.016096,0.01376,,,1.055849,,0.304632,-0.029983,3.193653
201304,1597.57,32.4967,88.7833,0.019621,0.018482,0.0373,0.0459,0.0264,0.0378,0.0349,0.0006,0,0.020341,0.020709,0.055574,0.366023,0.340036,0.0258,0.0086,-0.0029,-0.00104,,-0.008005,0.001683,,,,,5.368287,0.002113,2.8809,,-1.683115,,,0.007014,-0.041341,,,-0.053264,0.013176,-0.047568,0.449658,0.267586,0.998295,0.998295,-2.907487,0.021283,0.015949,,,1.055849,,0.332584,-0.073605,3.213593
201305,1630.74,32.8815,89.8667,0.02312,0.020441,0.0389,0.0473,0.0309,-0.0629,-0.0536,0.0004,0,0.020164,0.020582,0.055108,0.365893,0.333833,0.0305,0.0084,0.0093,0.00178,,-0.004705,0.001016,,,,,8.207236,0.002094,11.2259,,-1.696153,,,0.007011,-0.013838,,,-0.049257,0.045066,-0.019515,0.473494,0.265613,0.980932,0.980932,-2.917578,0.0268,0.023286,,,1.055849,,0.301294,-0.154436,3.096506
201306,1606.28,33.2663,90.95,-0.013601,-0.015262,0.0427,0.0519,0.033,-0.0285,-0.0371,0.0005,0,0.02071,0.0204,0.056622,0.365765,0.338444,0.0325,0.0092,-0.0086,0.0024,,0.000119,0.002248,,,,,6.865631,0.002603,4.4336,,-1.898373,,,0.007919,0.048189,,,-0.153646,0.091187,-0.014054,0.446944,0.186307,0.967566,0.967566,-2.894106,0.019906,0.024444,,,1.055849,,0.394338,-0.298554,3.093098
201307,1685.73,33.6455,92.09,0.050672,0.049287,0.0434,0.0532,0.0344,-0.0173,0.0031,0.0004,0,0.019959,0.020946,0.054629,0.365355,0.325563,0.034,0.0098,0.0204,0.000394,,0.008361,0.000502,,,,,4.850831,0.002054,6.9345,,-1.626144,,,0.003712,0.090702,,,-0.112526,-0.000436,0.034898,0.451813,0.175323,0.995619,0.995619,-2.93266,0.02278,0.016518,,,1.055849,,0.353552,-0.236979,3.189419
201308,1632.97,34.0247,93.23,-0.029207,-0.031638,0.0454,0.0542,0.0351,-0.0079,-0.0074,0.0004,0,0.020836,0.020184,0.057092,0.364955,0.340713,0.0347,0.0088,0.0005,0.001203,,0.010332,0.00095,,,,,11.596802,0.002571,16.0349,,-1.781237,,,0.008731,0.027402,,,0.046103,0.000316,0.030602,0.494757,0.171339,0.94584,0.94584,-2.890118,0.01664,0.026163,,,1.055849,,0.369506,-0.294144,3.28455
201309,1681.55,34.4039,94.37,0.03166,0.030064,0.0464,0.0547,0.0349,0.0061,0.0014,0.0002,0,0.02046,0.021068,0.056121,0.364564,0.333521,0.0347,0.0083,-0.0047,0.001163,,0.010119,0.000622,,,,,10.487769,0.002137,14.5738,,-1.585777,,,0.013122,-0.052047,,,0.02859,0.054118,-0.02211,0.463101,0.172366,0.965091,0.965091,-2.90796,0.020849,0.02574,,,1.055849,,0.262465,-0.251983,3.388872
201310,1756.54,34.6,96.3133,0.046268,0.044953,0.0453,0.0531,0.0342,0.0128,0.0211,0.0005,0,0.019698,0.020576,0.054831,0.359244,0.324595,0.0337,0.0078,0.0083,-0.002575,,0.009623,0.001438,,,,,6.003458,0.002108,5.68,,-1.685166,,,0.011018,-0.059301,,,-0.005643,0.022596,0.030181,0.467464,0.1606,0.991416,0.991416,-2.929357,0.023469,0.0159,,,1.055849,,0.329706,-0.340514,3.461509
201311,1805.81,34.796,98.2567,0.030817,0.028398,0.0463,0.0538,0.0361,-0.0236,-0.0086,0.0007,0,0.019269,0.019809,0.054411,0.354134,0.313685,0.0354,0.0075,0.015,-0.002042,,0.010325,0.000644,,,,,7.661209,0.001595,11.1871,,-1.724325,,,0.012635,-0.038841,,,-0.016663,0.044901,0.023915,0.476525,0.131412,0.999322,0.999322,-2.938018,0.024861,0.016488,,,1.055849,,0.29923,-0.294582,3.7228
201312,1848.36,34.992,100.2,0.02595,0.024196,0.0462,0.0538,0.0378,-0.0207,0.0002,0.0007,0,0.018931,0.019377,0.05421,0.349222,0.304408,0.0371,0.0076,0.0209,-0.000086,,0.012144,0.000746,,,,,7.783432,0.002057,9.5654,,-1.761887,,,0.013864,0.060724,,,-0.023888,0.05358,0.058368,0.455277,0.140886,1,1,-2.943473,0.016982,0.017288,,,1.055849,,0.312076,-0.360875,3.76338
201401,1782.59,35.4039,100.4167,-0.034666,-0.035731,0.0449,0.0519,0.0342,0.0548,0.0331,0.0004,0,0.019861,0.019154,0.056332,0.35257,0.321429,0.0338,0.007,-0.0217,0.00372,,0.013765,0.001304,,,,,10.739444,0.002566,18.5216,,-1.893071,,,0.00911,-0.006316,,,-0.084224,-0.003257,0.015143,0.471446,0.144292,0.947045,0.947045,-2.904693,0.030245,0.030307,,,1.055849,,0.308278,-0.496033,3.737884
